Time	MeasID	DPID	Channel	A(x)	A(y)	A(z)	B(x)	B(y)	B(z)	M(x)	M(y)	M(z)	N(x)	N(y)	N(z)	F(x)	F(y)	F(z)	Note	I(mA)	Uout(V)	U(V)	SP(V)	R(O)	Var(%)	Rho-a(Om)	Cycles	IP Delay Window(mV/V)	IP sum window 1-1	Pint(V)	Pext(V)	T int(°C)	T log(°C)	Latitude	Longitude	
2017-07-04 16:44:12	41	1745	5	8	0	0	17	0	0	10	0	0	11	0	0	11.5	0	1.018		72.8735	179.762	0.511776	0	7.0228	0.0277277	231.659	2	0	14.3632348869411	12.8947	12.6642	44.6651	0	52.4048	9.82072	
2017-07-04 16:39:55	8	1746	5	1	0	0	14.5	0	0	8.5	0	0	10	0	0	8.5	0	2.242		62.2604	179.826	0.165396	0	2.65652	0.0199299	214.604	2	0	14.9375186343175	12.8947	12.682	46.0945	0	52.4047	9.82072	
2017-07-04 16:39:14	2	1747	4	0.5	0	0	18.5	0	0	8.5	0	0	10.5	0	0	9.5	0	3.413		56.5051	179.474	0.0873618	0	1.54609	0.0627245	194.287	2	0	15.4281273519368	12.8947	12.6022	46.8742	0	52.4048	9.82078	
2017-07-04 16:39:55	8	1748	1	1	0	0	14.5	0	0	2.5	0	0	4	0	0	5.5	0	0.803		62.2604	179.826	1.17704	0	18.9051	0.0316655	344.064	2	0	15.0176981698139	12.8947	12.682	46.0945	0	52.4047	9.82072	
2017-07-04 16:43:39	37	1749	2	6	0	0	15	0	0	9	0	0	10	0	0	10	0	1.495		52.0014	179.722	0.254601	0	4.89604	0.0303726	263.68	2	0	14.6941638077155	12.8947	12.6642	44.7951	0	52.4048	9.82069	
2017-07-04 16:40:02	9	1750	2	1.5	0	0	15	0	0	4.5	0	0	6	0	0	6.75	0	1.527		58.8537	179.458	0.411865	0	6.99811	0.0255291	346.267	2	0	13.5743051555484	12.8947	12.6731	46.0945	0	52.4047	9.82072	
2017-07-04 16:39:21	3	1751	3	1	0	0	19	0	0	7	0	0	9	0	0	9	0	2.989		59.6523	179.704	0.130801	0	2.19273	0.0717273	236.183	2	0	12.1769395392839	12.8947	12.6111	46.7443	0	52.4048	9.82076	
2017-07-04 16:45:14	48	1752	4	5	0	0	9.5	0	0	7	0	0	7.5	0	0	7.25	0	0.853		43.3635	180.243	0.329679	0	7.60269	0.0206887	238.845	2	0	13.9538637279874	12.8947	12.6642	44.5352	0	52.4048	9.82069	
2017-07-04 16:40:36	14	1753	4	4	0	0	17.5	0	0	14.5	0	0	16	0	0	13	0	0.803		63.7003	179.063	0.924386	0	14.5115	0.035437	264.103	2	0	18.8819992172804	12.8947	12.6642	45.7047	0	52.4047	9.82072	
2017-07-04 16:39:55	8	1754	4	1	0	0	14.5	0	0	7	0	0	8.5	0	0	7.75	0	2.56		62.2604	179.826	0.151025	0	2.4257	0.00657498	228.617	2	0	11.3547232739557	12.8947	12.682	46.0945	0	52.4047	9.82072	
2017-07-04 16:40:22	12	1755	3	3	0	0	16.5	0	0	7.5	0	0	9	0	0	9	0	2.242		29.9059	177.549	0.0992549	0	3.3189	0.0251253	268.114	2	0	20.32888738429	12.8947	12.6642	45.8346	0	52.4047	9.82071	
2017-07-04 16:42:06	26	1756	3	1.5	0	0	10.5	0	0	6.5	0	0	7.5	0	0	6.5	0	1.495		39.3755	179.016	0.182008	0	4.62237	0.0759395	248.942	2	0	143.070881412664	12.8769	12.6731	44.7951	0	52.4047	9.8207	
2017-07-04 16:41:58	25	1757	4	10	0	0	19	0	0	17	0	0	18	0	0	16	0	0.536		54.62	179.46	1.08425	0	19.8508	0.0368338	240.851	2	0	18.6842099051394	12.8947	12.6642	45.1849	0	52.4048	9.8207	
2017-07-04 16:40:51	16	1758	2	5	0	0	18.5	0	0	9.5	0	0	11	0	0	11	0	2.242		62.676	179.153	0.194851	0	3.10886	0.0278897	251.146	2	0	13.6138016176269	12.8947	12.6642	45.7047	0	52.4047	9.82067	
2017-07-04 16:40:29	13	1759	2	3.5	0	0	17	0	0	6.5	0	0	8	0	0	8.75	0	1.527		59.6368	178.986	0.368149	0	6.17318	0.0265977	305.449	2	0	13.1274443464426	12.8947	12.6731	45.8346	0	52.4047	9.82071	
2017-07-04 16:40:02	9	1760	1	1.5	0	0	15	0	0	3	0	0	4.5	0	0	6	0	0.803		58.8537	179.458	1.05333	0	17.8974	0.0293461	325.725	2	0	14.9427276260052	12.8947	12.6731	46.0945	0	52.4047	9.82072	
2017-07-04 16:39:21	3	1761	4	1	0	0	19	0	0	9	0	0	11	0	0	10	0	3.413		59.6523	179.704	0.088127	0	1.47734	0.102004	185.649	2	0	15.685650583894	12.8947	12.6111	46.7443	0	52.4048	9.82076	
2017-07-04 16:44:30	43	1762	4	0	0	0	4.5	0	0	3.5	0	0	4	0	0	3	0	0.268		41.4267	179.325	1.83914	0	44.395	0.0448311	269.323	2	0	20.6064051508957	12.8769	12.6642	44.2753	0	52.4048	9.82071	
2017-07-04 16:40:02	9	1763	3	1.5	0	0	15	0	0	6	0	0	7.5	0	0	7.5	0	2.242		58.8537	179.458	0.211562	0	3.59471	0.0203207	290.395	2	0	13.5025816712388	12.8947	12.6731	46.0945	0	52.4047	9.82072	
2017-07-04 16:40:02	9	1764	4	1.5	0	0	15	0	0	7.5	0	0	9	0	0	8.25	0	2.56		58.8537	179.458	0.146749	0	2.49345	0.0157273	235.002	2	0	13.634490843853	12.8947	12.6731	46.0945	0	52.4047	9.82072	
2017-07-04 16:39:55	8	1765	3	1	0	0	14.5	0	0	5.5	0	0	7	0	0	7	0	2.242		62.2604	179.826	0.231984	0	3.72603	0.0151109	301.003	2	0	10.6374479944561	12.8947	12.682	46.0945	0	52.4047	9.82072	
2017-07-04 16:39:03	1	1766	6	0	0	0	18	0	0	12	0	0	14	0	0	11	0	2.035		70.2391	179.634	0.241896	0	3.4439	0.0195476	227.206	2	0	16.6903789591196	12.8947	12.7085	46.7443	0	52.4048	9.82082	
2017-07-04 16:40:02	9	1767	5	1.5	0	0	15	0	0	9	0	0	10.5	0	0	9	0	2.242		58.8537	179.458	0.152825	0	2.5967	0.0260393	209.771	2	0	15.7445430866279	12.8947	12.6731	46.0945	0	52.4047	9.82072	
2017-07-04 16:42:49	31	1768	3	3	0	0	12	0	0	6	0	0	7	0	0	7	0	1.495		29.1746	179.416	0.169115	0	5.79665	0.0174386	312.184	2	0	12.8829952067451	12.8947	12.6731	44.925	0	52.4047	9.8207	
2017-07-04 16:39:48	7	1769	3	0.5	0	0	14	0	0	5	0	0	6.5	0	0	6.5	0	2.242		53.65	179.941	0.209524	0	3.90539	0.0228187	315.492	2	0	12.6106272672671	12.8947	12.6642	46.2245	0	52.4047	9.82074	
2017-07-04 16:42:40	30	1770	3	2.5	0	0	11.5	0	0	5.5	0	0	6.5	0	0	6.5	0	1.495		36.0558	178.773	0.214899	0	5.96017	0.0357033	320.99	2	0	15.7053582595468	12.8947	12.6731	45.055	0	52.4047	9.82072	
2017-07-04 16:40:02	9	1771	7	1.5	0	0	15	0	0	12	0	0	13.5	0	0	10.5	0	0.803		58.8537	179.458	0.761782	0	12.9437	0.0295383	235.569	2	0	15.5888170113294	12.8947	12.6731	46.0945	0	52.4047	9.82072	
2017-07-04 16:39:34	5	1772	7	2	0	0	20	0	0	14	0	0	16	0	0	13	0	2.035		54.3302	179.617	0.203661	0	3.74857	0.0516166	247.306	2	0	15.1078370871972	12.8947	12.682	46.4844	0	52.4047	9.82073	
2017-07-04 16:40:09	10	1773	2	2	0	0	15.5	0	0	5	0	0	6.5	0	0	7.25	0	1.527		41.1383	179.027	0.286735	0	6.97003	0.0431873	344.878	2	0	13.9879604170056	12.8947	12.6731	45.9646	0	52.4047	9.82073	
2017-07-04 16:41:42	23	1774	6	9.5	0	0	18.5	0	0	13.5	0	0	14.5	0	0	14	0	1.706		57.1622	180.127	0.217361	0	3.80253	0.0168844	238.92	2	0	15.9887560746282	12.8947	12.6642	45.3149	0	52.4048	9.8207	
2017-07-04 16:39:14	2	1775	1	0.5	0	0	18.5	0	0	2.5	0	0	4.5	0	0	6.5	0	1.071		56.5051	179.474	0.825297	0	14.6057	0.0296172	354.423	2	0	13.9801887061473	12.8947	12.6022	46.8742	0	52.4048	9.82078	
2017-07-04 16:41:13	19	1776	6	6.5	0	0	20	0	0	12.5	0	0	14	0	0	13.25	0	2.56		62.3144	179.2	0.139422	0	2.2374	0.0367602	210.87	2	0	12.5298848230128	12.8947	12.6731	45.4448	0	52.4048	9.82067	
2017-07-04 16:40:09	10	1777	6	2	0	0	15.5	0	0	11	0	0	12.5	0	0	10.25	0	1.527		41.1383	179.027	0.177302	0	4.3099	0.0471531	213.254	2	0	17.6110950916109	12.8947	12.6731	45.9646	0	52.4047	9.82073	
2017-07-04 16:40:16	11	1778	3	2.5	0	0	16	0	0	7	0	0	8.5	0	0	8.5	0	2.242		50.8499	179.067	0.166472	0	3.2738	0.014724	264.47	2	0	10.2823737601366	12.8947	12.6731	45.9646	0	52.4047	9.82071	
2017-07-04 16:42:40	30	1779	1	2.5	0	0	11.5	0	0	3.5	0	0	4.5	0	0	5.5	0	0.536		36.0558	178.773	0.916847	0	25.4286	0.0445688	308.526	2	0	18.677314879916	12.8947	12.6731	45.055	0	52.4047	9.82072	
2017-07-04 16:48:50	72	1780	4	4	0	0	8.5	0	0	7.5	0	0	8	0	0	7	0	0.268		45.59	179.953	1.45554	0	31.9267	0.0368298	193.684	2	0	18.176186670636	12.8947	12.6642	44.1454	0	52.4048	9.82071	
2017-07-04 16:46:39	58	1781	7	15	0	0	19.5	0	0	18	0	0	18.5	0	0	17.75	0	0.509		87.1749	180.013	1.27054	0	14.5746	0.0357332	240.383	2	0	21.1929450635062	12.8947	12.6642	44.2753	0	52.4048	9.82074	
2017-07-04 16:40:51	16	1782	1	5	0	0	18.5	0	0	6.5	0	0	8	0	0	9.5	0	0.803		62.676	179.153	0.905264	0	14.4436	0.0307214	262.866	2	0	14.1650136555798	12.8947	12.6642	45.7047	0	52.4047	9.82067	
2017-07-04 16:40:16	11	1783	2	2.5	0	0	16	0	0	5.5	0	0	7	0	0	7.75	0	1.527		50.8499	179.067	0.34251	0	6.7357	0.0248304	333.283	2	0	12.7427024298311	12.8947	12.6731	45.9646	0	52.4047	9.82071	
2017-07-04 16:45:04	47	1784	3	0.5	0	0	5	0	0	3	0	0	3.5	0	0	3	0	0.747		43.0049	179.995	0.517317	0	12.0293	0.0302861	323.923	2	0	17.4214207007544	12.8858	12.6642	44.5352	0	52.4048	9.8207	
2017-07-04 16:42:40	30	1785	2	2.5	0	0	11.5	0	0	4.5	0	0	5.5	0	0	6	0	1.018		36.0558	178.773	0.367544	0	10.1938	0.0389803	336.259	2	0	15.5168585352932	12.8947	12.6731	45.055	0	52.4047	9.82072	
2017-07-04 16:40:22	12	1786	5	3	0	0	16.5	0	0	10.5	0	0	12	0	0	10.5	0	2.242		29.9059	177.549	0.0791689	0	2.64726	0.0352114	213.856	2	0	20.9129326260497	12.8947	12.6642	45.8346	0	52.4047	9.82071	
2017-07-04 16:44:56	46	1787	5	13.5	0	0	18	0	0	14.5	0	0	15	0	0	15.25	0	0.509		80.7466	180.397	0.994525	0	12.3166	0.0538612	203.143	2	0	20.6701655325327	12.8947	12.6642	44.5352	0	52.4048	9.8207	
2017-07-04 16:43:06	33	1788	2	4	0	0	13	0	0	6	0	0	7	0	0	7.5	0	1.018		46.2597	179.814	0.437594	0	9.4595	0.0168523	312.038	2	0	15.3603326792264	12.8947	12.6642	44.925	0	52.4047	9.82068	
2017-07-04 16:39:03	1	1789	1	0	0	0	18	0	0	2	0	0	4	0	0	6	0	1.071		70.2391	179.634	1.05388	0	15.0042	0.0233043	364.092	2	0	14.4087890967665	12.8947	12.7085	46.7443	0	52.4048	9.82082	
2017-07-04 16:41:21	20	1790	7	0	0	0	9	0	0	6	0	0	7	0	0	5.5	0	1.018		44.7702	179.601	0.324669	0	7.25189	0.0333738	239.216	2	0	15.5035071158282	12.8947	12.6642	45.4448	0	52.4048	9.82069	
2017-07-04 16:40:29	13	1791	7	3.5	0	0	17	0	0	14	0	0	15.5	0	0	12.5	0	0.803		59.6368	178.986	0.768733	0	12.8902	0.043994	234.597	2	0	19.6837397420308	12.8947	12.6731	45.8346	0	52.4047	9.82071	
2017-07-04 16:40:36	14	1792	5	4	0	0	17.5	0	0	7	0	0	8.5	0	0	9.25	0	1.527		63.7003	179.063	0.372885	0	5.85373	0.0174124	289.643	2	0	12.2287938452392	12.8947	12.6642	45.7047	0	52.4047	9.82072	
2017-07-04 16:39:41	6	1793	8	0	0	0	13.5	0	0	7.5	0	0	9	0	0	7.5	0	2.242		57.4108	179.776	0.151155	0	2.63287	0.0273145	212.694	2	0	15.2680038874175	12.8947	12.6465	46.3544	0	52.4047	9.82074	
2017-07-04 16:40:36	14	1794	6	4	0	0	17.5	0	0	10	0	0	11.5	0	0	10.75	0	2.56		63.7003	179.063	0.153805	0	2.41452	0.00518839	227.563	2	0	13.0516726756082	12.8947	12.6642	45.7047	0	52.4047	9.82072	
2017-07-04 16:44:30	43	1795	3	0	0	0	4.5	0	0	2.5	0	0	3	0	0	2.5	0	0.747		41.4267	179.325	0.500757	0	12.0878	0.0480232	325.499	2	0	17.0543477050229	12.8769	12.6642	44.2753	0	52.4048	9.82071	
2017-07-04 16:40:44	15	1796	1	4.5	0	0	18	0	0	6	0	0	7.5	0	0	9	0	0.803		51.4621	178.111	0.808297	0	15.7067	0.0359522	285.854	2	0	15.8265856217743	12.8947	12.6731	45.7047	0	52.4047	9.82069	
2017-07-04 16:47:53	66	1797	1	3	0	0	7.5	0	0	3.5	0	0	4	0	0	4.5	0	0.268		24.8032	178.402	1.25323	0	50.5269	0.0712511	306.523	2	0	25.2798432994573	12.8947	12.6642	44.2753	0	52.4047	9.82069	
2017-07-04 16:40:44	15	1798	5	4.5	0	0	18	0	0	7.5	0	0	9	0	0	9.75	0	1.527		51.4621	178.111	0.295095	0	5.73423	0.0270863	283.73	2	0	13.0198191197365	12.8947	12.6731	45.7047	0	52.4047	9.82069	
2017-07-04 16:42:15	27	1799	2	10.5	0	0	19.5	0	0	13.5	0	0	14.5	0	0	14.5	0	1.495		50.8421	179.703	0.203229	0	3.99725	0.043632	215.276	2	0	16.6232089465409	12.8947	12.6731	45.1849	0	52.4047	9.82072	
2017-07-04 16:48:01	67	1800	7	7.5	0	0	12	0	0	11	0	0	11.5	0	0	10.5	0	0.268		46.133	179.706	1.83308	0	39.7346	0.0294656	241.051	2	0	19.3674518859851	12.8947	12.6642	44.2753	0	52.4048	9.8207	
2017-07-04 16:48:01	67	1801	2	7.5	0	0	12	0	0	8.5	0	0	9	0	0	9.25	0	0.509		46.133	179.706	0.572352	0	12.4066	0.0286193	204.626	2	0	15.8542859461063	12.8947	12.6642	44.2753	0	52.4048	9.8207	
2017-07-04 16:39:48	7	1802	4	0.5	0	0	14	0	0	6.5	0	0	8	0	0	7.25	0	2.56		53.65	179.941	0.133775	0	2.49348	0.02199	235.005	2	0	11.6923912622812	12.8947	12.6642	46.2245	0	52.4047	9.82074	
2017-07-04 16:40:44	15	1803	3	4.5	0	0	18	0	0	12	0	0	13.5	0	0	12	0	2.242		51.4621	178.111	0.139667	0	2.71398	0.0352135	219.245	2	0	14.678879083131	12.8947	12.6731	45.7047	0	52.4047	9.82069	
2017-07-04 16:40:44	15	1804	7	4.5	0	0	18	0	0	13.5	0	0	15	0	0	12.75	0	1.527		51.4621	178.111	0.267117	0	5.19056	0.0357205	256.829	2	0	16.8010710306745	12.8947	12.6731	45.7047	0	52.4047	9.82069	
2017-07-04 16:42:40	30	1805	5	2.5	0	0	11.5	0	0	8.5	0	0	9.5	0	0	8	0	1.018		36.0558	178.773	0.22638	0	6.2786	0.0488558	207.11	2	0	17.800865469959	12.8947	12.6731	45.055	0	52.4047	9.82072	
2017-07-04 16:42:49	31	1806	1	3	0	0	12	0	0	4	0	0	5	0	0	6	0	0.536		29.1746	179.416	0.680927	0	23.3398	0.00570998	283.183	2	0	17.1997557998971	12.8947	12.6731	44.925	0	52.4047	9.8207	
2017-07-04 16:42:23	28	1807	4	2	0	0	11	0	0	6	0	0	7	0	0	6.5	0	1.706		28.5709	177.931	0.130516	0	4.56813	0.0543916	287.024	2	0	13.5367355758068	12.8947	12.6642	45.1849	0	52.4047	9.82072	
2017-07-04 16:42:15	27	1808	7	10.5	0	0	19.5	0	0	16.5	0	0	17.5	0	0	16	0	1.018		50.8421	179.703	0.423028	0	8.32044	0.0337868	274.464	2	0	14.3962900876228	12.8947	12.6731	45.1849	0	52.4047	9.82072	
2017-07-04 16:48:01	67	1809	3	7.5	0	0	12	0	0	9	0	0	9.5	0	0	9.5	0	0.747		46.133	179.706	0.350075	0	7.58839	0.0325181	204.34	2	0	16.7438251314865	12.8947	12.6642	44.2753	0	52.4048	9.8207	
2017-07-04 16:41:21	20	1810	4	0	0	0	9	0	0	7	0	0	8	0	0	6	0	0.536		44.7702	179.601	0.646319	0	14.4364	0.0234848	175.157	2	0	16.4864047903942	12.8947	12.6642	45.4448	0	52.4048	9.82069	
2017-07-04 16:43:06	33	1811	3	4	0	0	13	0	0	7	0	0	8	0	0	8	0	1.495		46.2597	179.814	0.236042	0	5.10254	0.000326121	274.801	2	0	12.7296897309049	12.8947	12.6642	44.925	0	52.4047	9.82068	
2017-07-04 16:40:58	17	1812	1	5.5	0	0	19	0	0	7	0	0	8.5	0	0	10	0	0.803		50.066	178.528	0.707391	0	14.1292	0.0302847	257.145	2	0	13.9747999459235	12.8947	12.6642	45.5748	0	52.4048	9.82067	
2017-07-04 16:47:24	63	1813	5	2.5	0	0	7	0	0	3.5	0	0	4	0	0	4.25	0	0.509		42.6958	179.841	0.816897	0	19.1329	0.0456487	315.567	2	0	18.9429261910495	12.8947	12.6642	44.2753	0	52.4047	9.82069	
2017-07-04 16:43:14	34	1814	5	4.5	0	0	13.5	0	0	9.5	0	0	10.5	0	0	9.5	0	1.495		44.7025	179.521	0.189702	0	4.24366	0.0277033	228.546	2	0	15.9946525761028	12.8947	12.6642	44.7951	0	52.4047	9.82069	
2017-07-04 16:43:06	33	1815	4	4	0	0	13	0	0	8	0	0	9	0	0	8.5	0	1.706		46.2597	179.814	0.194568	0	4.20599	0.00484634	264.27	2	0	13.7804606166737	12.8947	12.6642	44.925	0	52.4047	9.82068	
2017-07-04 16:46:13	55	1816	4	1.5	0	0	6	0	0	5	0	0	5.5	0	0	4.5	0	0.268		44.4568	179.395	1.96682	0	44.2411	0.0425107	268.39	2	0	21.9665360166472	12.8947	12.6554	44.4052	0	52.4048	9.82076	
2017-07-04 16:41:35	22	1817	4	0.5	0	0	9.5	0	0	7.5	0	0	8.5	0	0	6.5	0	0.536		40.052	179.839	0.608035	0	15.1811	0.0248156	184.194	2	0	17.6156712014224	12.8858	12.6642	45.3149	0	52.4048	9.82069	
2017-07-04 16:43:14	34	1818	3	4.5	0	0	13.5	0	0	7.5	0	0	8.5	0	0	8.5	0	1.495		44.7025	179.521	0.22099	0	4.94357	0.0185991	266.24	2	0	12.4743999288705	12.8947	12.6642	44.7951	0	52.4047	9.82069	
2017-07-04 16:45:04	47	1819	6	0.5	0	0	5	0	0	2.5	0	0	3	0	0	2.75	0	0.853		43.0049	179.995	0.470567	0	10.9422	0.0329787	343.759	2	0	15.9716247349358	12.8858	12.6642	44.5352	0	52.4048	9.8207	
2017-07-04 16:43:14	34	1820	6	4.5	0	0	13.5	0	0	10.5	0	0	11.5	0	0	10	0	1.018		44.7025	179.521	0.293325	0	6.5617	0.0318111	216.449	2	0	16.9101317190703	12.8947	12.6642	44.7951	0	52.4047	9.82069	
2017-07-04 16:43:22	35	1821	1	5	0	0	14	0	0	6	0	0	7	0	0	8	0	0.536		59.3256	179.778	1.25139	0	21.0935	0.0270327	255.929	2	0	17.310303966159	12.8947	12.6642	44.7951	0	52.4047	9.82068	
2017-07-04 16:43:22	35	1822	2	5	0	0	14	0	0	7	0	0	8	0	0	8.5	0	1.018		59.3256	179.778	0.467873	0	7.88652	0.00247687	260.151	2	0	13.1888775834479	12.8947	12.6642	44.7951	0	52.4047	9.82068	
2017-07-04 16:44:21	42	1823	1	8.5	0	0	17.5	0	0	9.5	0	0	10.5	0	0	11.5	0	0.536		67.732	179.322	1.10867	0	16.3685	0.0358452	198.6	2	0	17.330388987608	12.8947	12.6642	44.6651	0	52.4048	9.82071	
2017-07-04 16:42:57	32	1824	1	3.5	0	0	12.5	0	0	4.5	0	0	5.5	0	0	6.5	0	0.536		46.2648	179.656	1.13731	0	24.5827	0.0321239	298.263	2	0	19.6279590681944	12.8947	12.6731	44.925	0	52.4047	9.82069	
2017-07-04 16:43:22	35	1825	4	5	0	0	14	0	0	9	0	0	10	0	0	9.5	0	1.706		59.3256	179.778	0.231762	0	3.90661	0.0199038	245.46	2	0	16.2238856861191	12.8947	12.6642	44.7951	0	52.4047	9.82068	
2017-07-04 16:41:28	21	1826	5	9	0	0	18	0	0	11	0	0	12	0	0	12.5	0	1.018		57.706	180.446	0.401816	0	6.96316	0.0399992	229.692	2	0	14.9042862740432	12.8947	12.6642	45.3149	0	52.4048	9.8207	
2017-07-04 16:43:22	35	1827	6	5	0	0	14	0	0	11	0	0	12	0	0	10.5	0	1.018		59.3256	179.778	0.389094	0	6.55862	0.012368	216.347	2	0	18.0011392466518	12.8947	12.6642	44.7951	0	52.4047	9.82068	
2017-07-04 16:41:28	21	1828	2	9	0	0	18	0	0	12	0	0	13	0	0	13	0	1.495		57.706	180.446	0.210554	0	3.64873	0.0423053	196.506	2	0	14.0201102135866	12.8947	12.6642	45.3149	0	52.4048	9.8207	
2017-07-04 16:43:22	35	1829	7	5	0	0	14	0	0	12	0	0	13	0	0	11	0	0.536		59.3256	179.778	0.998686	0	16.834	0.0411686	204.247	2	0	21.8868963496291	12.8947	12.6642	44.7951	0	52.4047	9.82068	
2017-07-04 16:43:31	36	1830	1	5.5	0	0	14.5	0	0	6.5	0	0	7.5	0	0	8.5	0	0.536		52.4302	179.383	1.05664	0	20.1532	0.0383547	244.52	2	0	17.0781932512608	12.8947	12.6642	44.7951	0	52.4047	9.82068	
2017-07-04 16:46:31	57	1831	4	10.5	0	0	15	0	0	14	0	0	14.5	0	0	13.5	0	0.268		46.0751	180.081	1.45708	0	31.6241	0.0603609	191.848	2	0	29.3781366189602	12.8947	12.6642	44.2753	0	52.4048	9.82076	
2017-07-04 16:43:31	36	1832	2	5.5	0	0	14.5	0	0	7.5	0	0	8.5	0	0	9	0	1.018		52.4302	179.383	0.41755	0	7.96391	0.0315153	262.703	2	0	13.1811206930457	12.8947	12.6642	44.7951	0	52.4047	9.82068	
2017-07-04 16:41:13	19	1833	4	6.5	0	0	20	0	0	17	0	0	18.5	0	0	15.5	0	0.803		62.3144	179.2	0.934107	0	14.9902	0.0448878	272.816	2	0	18.0185145564516	12.8947	12.6731	45.4448	0	52.4048	9.82067	
2017-07-04 16:44:05	40	1834	2	7.5	0	0	16.5	0	0	10.5	0	0	11.5	0	0	11.5	0	1.495		49.0334	177.58	0.225556	0	4.60005	0.0319437	247.739	2	0	38.8310469640292	12.8947	12.6731	44.7951	0	52.4048	9.82072	
2017-07-04 16:43:22	35	1835	3	5	0	0	14	0	0	8	0	0	9	0	0	9	0	1.495		59.3256	179.778	0.303159	0	5.11008	0.01606	275.208	2	0	13.5123242080337	12.8947	12.6642	44.7951	0	52.4047	9.82068	
2017-07-04 16:43:31	36	1836	4	5.5	0	0	14.5	0	0	9.5	0	0	10.5	0	0	10	0	1.706		52.4302	179.383	0.211189	0	4.028	0.0365962	253.086	2	0	15.2427989107655	12.8947	12.6642	44.7951	0	52.4047	9.82068	
2017-07-04 16:47:53	66	1837	7	3	0	0	7.5	0	0	6	0	0	6.5	0	0	5.75	0	0.509		24.8032	178.402	0.330848	0	13.339	0.030233	220.004	2	0	16.7608372323733	12.8947	12.6642	44.2753	0	52.4047	9.82069	
2017-07-04 16:41:42	23	1838	1	9.5	0	0	18.5	0	0	10.5	0	0	11.5	0	0	12.5	0	0.536		57.1622	180.127	0.948437	0	16.592	0.036119	201.312	2	0	16.7082954728674	12.8947	12.6642	45.3149	0	52.4048	9.8207	
2017-07-04 16:43:31	36	1839	5	5.5	0	0	14.5	0	0	10.5	0	0	11.5	0	0	10.5	0	1.495		52.4302	179.383	0.226284	0	4.31591	0.0360559	232.437	2	0	13.4686102598287	12.8947	12.6642	44.7951	0	52.4047	9.82068	
2017-07-04 16:44:39	44	1840	5	4.5	0	0	9	0	0	5.5	0	0	6	0	0	6.25	0	0.509		37.1336	180.182	0.571768	0	15.3976	0.0388572	253.958	2	0	18.6000293560009	12.8947	12.6642	44.5352	0	52.4048	9.8207	
2017-07-04 16:41:42	23	1841	5	9.5	0	0	18.5	0	0	11.5	0	0	12.5	0	0	13	0	1.018		57.1622	180.127	0.349848	0	6.12026	0.0322685	201.887	2	0	14.653788855191	12.8947	12.6642	45.3149	0	52.4048	9.8207	
2017-07-04 16:43:31	36	1842	6	5.5	0	0	14.5	0	0	11.5	0	0	12.5	0	0	11	0	1.018		52.4302	179.383	0.32281	0	6.15695	0.037555	203.098	2	0	15.9995982853945	12.8947	12.6642	44.7951	0	52.4047	9.82068	
2017-07-04 16:44:39	44	1843	6	4.5	0	0	9	0	0	6.5	0	0	7	0	0	6.75	0	0.853		37.1336	180.182	0.302466	0	8.14536	0.0322989	255.894	2	0	16.1164507111415	12.8947	12.6642	44.5352	0	52.4048	9.8207	
2017-07-04 16:43:14	34	1844	7	4.5	0	0	13.5	0	0	11.5	0	0	12.5	0	0	10.5	0	0.536		44.7025	179.521	0.696649	0	15.5841	0.0394211	189.083	2	0	19.0969069282064	12.8947	12.6642	44.7951	0	52.4047	9.82069	
2017-07-04 16:43:39	37	1845	1	6	0	0	15	0	0	7	0	0	8	0	0	9	0	0.536		52.0014	179.722	0.955534	0	18.3752	0.0320253	222.947	2	0	15.397906936726	12.8947	12.6642	44.7951	0	52.4048	9.82069	
2017-07-04 16:43:47	38	1846	2	6.5	0	0	15.5	0	0	9.5	0	0	10.5	0	0	10.5	0	1.495		45.716	179.184	0.22448	0	4.91032	0.0273229	264.45	2	0	15.1006732428581	12.8947	12.6642	44.7951	0	52.4048	9.82072	
2017-07-04 16:43:39	37	1847	5	6	0	0	15	0	0	8	0	0	9	0	0	9.5	0	1.018		52.0014	179.722	0.417835	0	8.03507	0.0309929	265.051	2	0	13.6636708641105	12.8947	12.6642	44.7951	0	52.4048	9.82069	
2017-07-04 16:47:53	66	1848	6	3	0	0	7.5	0	0	5	0	0	5.5	0	0	5.25	0	0.853		24.8032	178.402	0.249887	0	10.0748	0.0323637	316.509	2	0	16.6149006024942	12.8947	12.6642	44.2753	0	52.4047	9.82069	
2017-07-04 16:43:39	37	1849	6	6	0	0	15	0	0	10	0	0	11	0	0	10.5	0	1.706		52.0014	179.722	0.204937	0	3.94099	0.025486	247.62	2	0	11.9882333870081	12.8947	12.6642	44.7951	0	52.4048	9.82069	
2017-07-04 16:43:39	37	1850	3	6	0	0	15	0	0	11	0	0	12	0	0	11	0	1.495		52.0014	179.722	0.226601	0	4.3576	0.0357519	234.682	2	0	16.00929953495	12.8947	12.6642	44.7951	0	52.4048	9.82069	
2017-07-04 16:43:56	39	1851	1	7	0	0	16	0	0	8	0	0	9	0	0	10	0	0.536		54.0595	179.014	0.951314	0	17.5975	0.0313309	213.512	2	0	15.6687396640326	12.8769	12.6642	44.2753	0	52.4048	9.82072	
2017-07-04 16:44:05	40	1852	5	7.5	0	0	16.5	0	0	9.5	0	0	10.5	0	0	11	0	1.018		49.0334	177.58	0.361965	0	7.38201	0.0346526	243.508	2	0	39.6117041048578	12.8947	12.6731	44.7951	0	52.4048	9.82072	
